source_concept_code,source_concept_name,source_concept_count,source_vocabulary_id
6000001606101001,Cortisol 165 min,6,gstt_iclinicalmanager
1000003728101001,Z04,6,gstt_iclinicalmanager
9000003309101001,Rabbit Serum Proteins Allergen,6,gstt_iclinicalmanager
1000002790101001,UODA,6,gstt_iclinicalmanager
3295101001,"Tripeptidyl Peptidase I (Neuronal Ceroid Lipofuscinosis type II, NCL2, Late-Infantile NCL)",6,gstt_iclinicalmanager
7000001429290001,LDH,6,gstt_iclinicalmanager
4000001285101001,X53,6,gstt_iclinicalmanager
5000003317101001,Canary Bird Serum Allergen,6,gstt_iclinicalmanager
5000001215101001,Bronchogram Right,6,gstt_iclinicalmanager
1000001330101001,7272,6,gstt_iclinicalmanager
6000001923101001,Cheek soft tissue Rt - Dental,6,gstt_iclinicalmanager
1000001740101001,ADD1000,6,gstt_iclinicalmanager
3000003725101001,K03,6,gstt_iclinicalmanager
2000002419101001,Cephalexin allergen,6,gstt_iclinicalmanager
4000001576101001,HLA A/B/C Antibody ID (Class I),6,gstt_iclinicalmanager
1000004374101001,NCGDB,6,gstt_iclinicalmanager
2000004107101001,Cardiac - MRI (Paed Cardiology use),6,gstt_iclinicalmanager
1000001291101001,M78,6,gstt_iclinicalmanager
1000003222101001,NCBFET,6,gstt_iclinicalmanager
1000002526101001,CD38 Antibody...,6,gstt_iclinicalmanager
1000004258101001,POCT Temperature,6,gstt_iclinicalmanager
1000002554101001,Initial BCRABL Level Interpretation,6,gstt_iclinicalmanager
3000001105101001,Hep B DNA,6,gstt_iclinicalmanager
1000001608101001,Growth Hormone 135 min,6,gstt_iclinicalmanager
1396290001,Weight (kg) at Follow up,6,gstt_iclinicalmanager
5000003615101001,Guided barbotage shoulder Left - US,6,gstt_iclinicalmanager
3000002953101001,NM C11 choline Whole body PET CT,6,gstt_iclinicalmanager
4000001379101001,Factor VIII (16 Hour post),6,gstt_iclinicalmanager
4000001140101001,Faecal Collection Period,6,gstt_iclinicalmanager
3000003290101001,Beta-Galactosidase (GM1-Gangliosidosis),6,gstt_iclinicalmanager
7000003331101001,Mace Allergen,6,gstt_iclinicalmanager
5000002735101001,Toes Lt - CT,6,gstt_iclinicalmanager
2000003329101001,rHev b 5 (recombinant) Hevea Allergen,6,gstt_iclinicalmanager
8000003292101001,Isovaleric Acidaemia (Isovaleryl-CoA Dehydrogenase) - IVD gene (DNA test),5,gstt_iclinicalmanager
9000001132101001,Factor VIII Half Life,5,gstt_iclinicalmanager
3000003363101001,BSA (bovine serum albumin) Allergen,5,gstt_iclinicalmanager
3314101001,Goosefoot Lamb Quart. C.Album Allergen,5,gstt_iclinicalmanager
1000003217101001,VB1 (Urine).,5,gstt_iclinicalmanager
9000002732101001,Guided nephrostomy Lt - CT,5,gstt_iclinicalmanager
4000004393101001,Adult LVO Echocardiography Study,5,gstt_iclinicalmanager
3000001172101001,Cavernosogram,5,gstt_iclinicalmanager
2954101001,NM CU64 PET CT,5,gstt_iclinicalmanager
1000004278101001,NCPRP408,5,gstt_iclinicalmanager
1000001768101001,Orotic Acid / Creatinine 16HR,5,gstt_iclinicalmanager
4000001769101001,Orotidine 3,5,gstt_iclinicalmanager
5000001058101001,Knee tunnel view - X-Ray,5,gstt_iclinicalmanager
1000003656101001,ENDO099,5,gstt_iclinicalmanager
2000001767101001,Deoxyadenosine Urine,5,gstt_iclinicalmanager
2000003353101001,Hevea Brasiliensis Allergen,5,gstt_iclinicalmanager
3000001606101001,Cortisol 1200H,5,gstt_iclinicalmanager
5000001606101001,Cortisol 1800H,5,gstt_iclinicalmanager
5000004156101001,H&I Form 3E Referral Test 2 - Result,5,gstt_iclinicalmanager
9000003356101001,Pigeon Droppings Allergen,5,gstt_iclinicalmanager
1000003847101001,NCPRP367,5,gstt_iclinicalmanager
6000001768101001,Orotic Acid 3,5,gstt_iclinicalmanager
8000001122101001,HepB eAb Interpretation,5,gstt_iclinicalmanager
7000001008101001,UA Neuro Post Op,5,gstt_iclinicalmanager
7000001923101001,Cheek soft tissue Lt - Dental,5,gstt_iclinicalmanager
3000003339101001,House Dust Mite Dermatophagoi Allergen,5,gstt_iclinicalmanager
3000003209101001,Research EC20 SPECT - N Med,5,gstt_iclinicalmanager
1000004270101001,FXI Bethesda Assay,5,gstt_iclinicalmanager
8000003352101001,Alternaria Alternata Allergen,5,gstt_iclinicalmanager
5000002752101001,Knee Both - MRI,5,gstt_iclinicalmanager
1000002755101001,Cardioversion,5,gstt_iclinicalmanager
9000001767101001,Orotic Acid / Creatinine 0HR,5,gstt_iclinicalmanager
1767101001,Creatinine 3,5,gstt_iclinicalmanager
5000003366101001,Staphylococ. Enterotoxin TSST Allergen,5,gstt_iclinicalmanager
7000001768101001,Orotic Acid 4,5,gstt_iclinicalmanager
7000002185101001,PTH Peripheral (PRV),5,gstt_iclinicalmanager
8000001424101001,VWF Collagen Binding (4 Hours Post),5,gstt_iclinicalmanager
9000003345101001,House Dust Mite Derm. Farinae Allergen,5,gstt_iclinicalmanager
3292101001,Glutaric Aciduria (Glutaryl-CoA Dehydrogenase) - GCDH gene (DNA test),5,gstt_iclinicalmanager
4000001768101001,Orotic Acid 1,5,gstt_iclinicalmanager
1000001779101001,BRRPT,5,gstt_iclinicalmanager
2000001768101001,Orotic Acid / Creatinine 24HR,5,gstt_iclinicalmanager
1000003928101001,NCPRP371,5,gstt_iclinicalmanager
1766101001,:,5,gstt_iclinicalmanager
6000001167101001,Collateral Occlusion,5,gstt_iclinicalmanager
9000001122101001,HepB eAb Interpretation (pregnant),5,gstt_iclinicalmanager
8000001766101001,Creatinine 1,5,gstt_iclinicalmanager
2239101001,Methadone Screen Urine,5,gstt_iclinicalmanager
2000001324101001,Alkaline Globin Chain Sep.,5,gstt_iclinicalmanager
4000001202101001,Anti-sperm Ab.,5,gstt_iclinicalmanager
6000001093101001,Salivary glands - X-Ray,5,gstt_iclinicalmanager
9000001768101001,Orotidine / Creatinine 8HR,5,gstt_iclinicalmanager
1000001509101001,Skin Biopsy,5,gstt_iclinicalmanager
6000002059101001,USD - Parotid Gld Lt Intervention US,5,gstt_iclinicalmanager
2000002090101001,CPVANG,5,gstt_iclinicalmanager
7000001270101001,M73,5,gstt_iclinicalmanager
3000001769101001,Orotidine 2,5,gstt_iclinicalmanager
3000004313101001,Sample Type-TV RNA (Vagina),5,gstt_iclinicalmanager
1000003513101001,NCPRP315,5,gstt_iclinicalmanager
1000004174101001,Mycoplasma genitalium TMA,5,gstt_iclinicalmanager
1000001088101001,Renal Aspiration (Radiology),5,gstt_iclinicalmanager
3000002082101001,Transpharyngeal TMJ Rt - Dental,5,gstt_iclinicalmanager
2000003929101001,Infection Sciences Referral Tests - General Serology,5,gstt_iclinicalmanager
3000003953101001,Eosinophilia PDGFRA FISH Bone Marrow,5,gstt_iclinicalmanager
7000003388101001,TSpot,5,gstt_iclinicalmanager
8000002730101001,Liver lesion ablation RF - CT,5,gstt_iclinicalmanager
4000001206101001,Arthrogram Knee Right,5,gstt_iclinicalmanager
1000001436101001,Thyroid Cytoplasm Antibody_END,5,gstt_iclinicalmanager
5000003332101001,Carp (Recomb) Allergen,5,gstt_iclinicalmanager
5000001769101001,Orotidine 4,5,gstt_iclinicalmanager
2000002554101001,Initial BCRABL/ABL Ratio,5,gstt_iclinicalmanager
4000003726101001,Z06,5,gstt_iclinicalmanager
7000001174101001,Chemistry Tests - Wrong Specimen,5,gstt_iclinicalmanager
1000004140101001,NCPRP337,5,gstt_iclinicalmanager
6000004285101001,Whole Spine - MRI (KCL Research),5,gstt_iclinicalmanager
1000002334101001,Fluoxetine Level,5,gstt_iclinicalmanager
9000002733101001,Venography pulmonary - CT,5,gstt_iclinicalmanager
9000004284101001,Lumbar spine - MRI (KCL Research),5,gstt_iclinicalmanager
5000001768101001,Orotic Acid 2,5,gstt_iclinicalmanager
5000001378101001,Factor IX (6 Hour post),5,gstt_iclinicalmanager
1024101001,Super Warfarin (rodenticides),5,gstt_iclinicalmanager
8000001768101001,Orotidine / Creatinine 0HR,5,gstt_iclinicalmanager
8000003370101001,Sheep Epithelium Allergen,5,gstt_iclinicalmanager
1000001767101001,Creatinine 4,5,gstt_iclinicalmanager
1000003739101001,MRSEDA,5,gstt_iclinicalmanager
1000004373101001,Rapid COVID / Flu / RSV PCR XMOL,5,gstt_iclinicalmanager
2000001784101001,"t(11;14) Translocation, Misc Specimen",5,gstt_iclinicalmanager
7000001606101001,Cortisol 2100H,5,gstt_iclinicalmanager
2000001769101001,Orotidine 1,5,gstt_iclinicalmanager
2000003617101001,Guided injection wrist Both - US,5,gstt_iclinicalmanager
1000001283101001,W55,5,gstt_iclinicalmanager
1000003941101001,Neuron Specific Enolase (NSE),5,gstt_iclinicalmanager
9000001766101001,Creatinine 2,5,gstt_iclinicalmanager
3000001205101001,APTT 50/50 Correction.,5,gstt_iclinicalmanager
1000001769101001,Orotidine / Creatinine 24HR,5,gstt_iclinicalmanager
5000003370101001,Horse Serum Proteins Allergen,5,gstt_iclinicalmanager
1769101001,Orotidine / Creatinine 16HR,5,gstt_iclinicalmanager
7000002735101001,Facet joint injection thoracic - CT,5,gstt_iclinicalmanager
1000001392101001,W22,5,gstt_iclinicalmanager
7000003728101001,Z50,5,gstt_iclinicalmanager
1768101001,Orotic Acid / Creatinine 8HR,5,gstt_iclinicalmanager
2000002354101001,PAPP-A (poct),5,gstt_iclinicalmanager
9000002752101001,Wrist Both - MRI,5,gstt_iclinicalmanager
1000002836101001,UAOPD,5,gstt_iclinicalmanager
6000001005101001,Trimethylamine Level Urine,5,gstt_iclinicalmanager
2955101001,NM Cardiac rest N13 PET CT,5,gstt_iclinicalmanager
1000001887101001,Merck long Leg trial - X-ray,4,gstt_iclinicalmanager
3000001071101001,PD Fluid CA125 Level,4,gstt_iclinicalmanager
1000001704101001,NIMDMSA,4,gstt_iclinicalmanager
1057101001,KCCTH,4,gstt_iclinicalmanager
9000001069101001,MethyHistamine Level Urine,4,gstt_iclinicalmanager
7000002954101001,NM Cardiac viability scan FDG PET CT,4,gstt_iclinicalmanager
7000001092101001,Routine Innohep Anti-Xa 24HR,4,gstt_iclinicalmanager
9000003316101001,"Food mix (hazelnut, brazil nut, orange, apple, cacao) Allergen",4,gstt_iclinicalmanager
3000002354101001,Free HCG (poct),4,gstt_iclinicalmanager
4000001765101001,Adenosine Deaminase CSF,4,gstt_iclinicalmanager
1000002413101001,Turner Syndrome Research - N Med,4,gstt_iclinicalmanager
8000001013101001,Tomograms (specify region) - X-Ray,4,gstt_iclinicalmanager
7000001135101001,Fibrin Plate,4,gstt_iclinicalmanager
1000004068101001,NCPRP372,4,gstt_iclinicalmanager
8000003373101001,Willow Allergen,4,gstt_iclinicalmanager
1334101001,Save Specimen.,4,gstt_iclinicalmanager
1000003691101001,NCPRP342,4,gstt_iclinicalmanager
1000003860101001,NCPSMAWB,4,gstt_iclinicalmanager
8000003341101001,SAP Expression,4,gstt_iclinicalmanager
6000001168101001,Complement C2,4,gstt_iclinicalmanager
9000003330101001,Glycyphagus Domesticus Storage Mite Allergen,4,gstt_iclinicalmanager
8000003340101001,Horn Beam Carpinus Betulus Allergen,4,gstt_iclinicalmanager
3000004369101001,SSHCT,4,gstt_iclinicalmanager
2000004156101001,H&I Form 3D Referral Test 2 - Result,4,gstt_iclinicalmanager
9000002954101001,NM Cardiac rest FDG PET CT,4,gstt_iclinicalmanager
3000003315101001,rHev b 1 (recombinant MBP-) Allergen,4,gstt_iclinicalmanager
5000002760101001,UA Vertebral,4,gstt_iclinicalmanager
2000003324101001,Insulin Bovine Allergen,4,gstt_iclinicalmanager
8000002291101001,Cone Beam Paranasal Sinuses,4,gstt_iclinicalmanager
8000002732101001,Guided aspiration neck - CT,4,gstt_iclinicalmanager
3000001784101001,"t(14;18) Translocation, misc specimen",4,gstt_iclinicalmanager
8000001097101001,Servier study TS - N Med Research,4,gstt_iclinicalmanager
3343101001,"Food mix (tomato, yeast, onion, garlic, celery) Allergen",4,gstt_iclinicalmanager
7000001181290001,C ANCA,4,gstt_iclinicalmanager
4000003324101001,Gerbil Epithelium Allergen,4,gstt_iclinicalmanager
2000003824101001,U371,4,gstt_iclinicalmanager
2000001746101001,CD14 Antibody.,4,gstt_iclinicalmanager
2000003729101001,T25,4,gstt_iclinicalmanager
2000004369101001,SSHB,4,gstt_iclinicalmanager
5000001092101001,Routine Innohep Anti-Xa 10HR,4,gstt_iclinicalmanager
6000003363101001,Goat Epithelium,4,gstt_iclinicalmanager
7000003369101001,"Food mix (pea, peanut, soybean) Allergen",4,gstt_iclinicalmanager
1144101001,Environmental - Other Specimen,4,gstt_iclinicalmanager
1000004084101001,Paediatric Clinical Trial Plasma,4,gstt_iclinicalmanager
9000002728101001,Subtalar joints Rt - CT,4,gstt_iclinicalmanager
3000004299101001,POCRFLUB,4,gstt_iclinicalmanager
1378101001,Factor IX (28 Hour post),4,gstt_iclinicalmanager
4000003362101001,"Fruit mix (apple, banana, pear, peach) Allergen",4,gstt_iclinicalmanager
1000004363101001,NCPRP411,4,gstt_iclinicalmanager
6000003360101001,Olive Black Fresh Allergen,4,gstt_iclinicalmanager
5000001221101001,CFT for Nerve Homogenate_END,4,gstt_iclinicalmanager
1000004078101001,NCPRP388,4,gstt_iclinicalmanager
1000001713101001,NIMSTRE,4,gstt_iclinicalmanager
1000004111101001,NCPRP393,4,gstt_iclinicalmanager
5000003354101001,Camomile Matricaria Chamomilla Allergen,4,gstt_iclinicalmanager
9000001274101001,Unprocessed Paul Bunnell   Test,4,gstt_iclinicalmanager
1000002372101001,NDEXFA,4,gstt_iclinicalmanager
5000001026101001,Tempero-mandibular Jt - MRI,4,gstt_iclinicalmanager
4000002554101001,Initial BCRABL Level Interpretation BM,4,gstt_iclinicalmanager
1000002802101001,UAPOD,4,gstt_iclinicalmanager
2000001437101001,Tx Reaction Conclusion,4,gstt_iclinicalmanager
1000001575101001,vWF Antigen (15 Minutes),4,gstt_iclinicalmanager
3310101001,Chicken Droppings Allergen,4,gstt_iclinicalmanager
2000001235290001,Radial Pulse,4,gstt_iclinicalmanager
3000001235290001,Radial Pulse,4,gstt_iclinicalmanager
9000001247290001,Blood Glucose Fasting,4,gstt_iclinicalmanager
2000001197101001,Alpha Napthyl Esterase BM,4,gstt_iclinicalmanager
2000002536101001,Kyphoplasty Multiple Levels,4,gstt_iclinicalmanager
5000001096101001,Sentinel Node 2 - N Med Research,4,gstt_iclinicalmanager
1000003541101001,NWIND,4,gstt_iclinicalmanager
1000001296101001,Thallium Per/Dob - N Med,4,gstt_iclinicalmanager
1000003741101001,T44,4,gstt_iclinicalmanager
1000002556101001,USPRES,4,gstt_iclinicalmanager
1000003874101001,Heparin-AT binding (HAB) - IIa inhibition,4,gstt_iclinicalmanager
4000003338101001,Saffron Crocus Sativus Allergen,4,gstt_iclinicalmanager
1000004123101001,Diffusion Tensor MR Cerebral Nerve Tract,4,gstt_iclinicalmanager
5000003292101001,Hexosaminidase - Sandhoff (Diagnostic),4,gstt_iclinicalmanager
1000001299101001,VITK1N,4,gstt_iclinicalmanager
3000003317101001,Insulin Porcine Allergen,4,gstt_iclinicalmanager
1000004354101001,NCPRP405,4,gstt_iclinicalmanager
1000001295101001,1522,4,gstt_iclinicalmanager
1000002857101001,NM1313,4,gstt_iclinicalmanager
4000001189101001,1st Addendum Renal Report,4,gstt_iclinicalmanager
1000001719101001,ADD500,4,gstt_iclinicalmanager
2000003412101001,Bioresource (Research Bleed),4,gstt_iclinicalmanager
9000002406101001,IgVH Mutation Bone Marrow,4,gstt_iclinicalmanager
3000001170101001,CD38 Antibody,4,gstt_iclinicalmanager
4000003853101001,Bordetella pertussis PCR,4,gstt_iclinicalmanager
6000001092101001,Routine Innohep Anti-Xa 18HR,4,gstt_iclinicalmanager
2000003217101001,VB2 - (Mid Stream Urine),4,gstt_iclinicalmanager
4000002953101001,NM F18 choline Whole body PET CT,4,gstt_iclinicalmanager
8000002728101001,Subtalar joints Lt - CT,4,gstt_iclinicalmanager
4000003360101001,Olive (Native) Allergen,4,gstt_iclinicalmanager
1000001050101001,Neutrophil Function (NBT),4,gstt_iclinicalmanager
3321101001,Cotton Crude Fibers Allergen,4,gstt_iclinicalmanager
4000003317101001,Lepidoglyphus Destructor Storage Mite Allergen,4,gstt_iclinicalmanager
5000002554101001,Initial BCRABL/ABL Ratio Bone Marrow,4,gstt_iclinicalmanager
2000001509101001,Biopsy for AFB Including PCR,4,gstt_iclinicalmanager
1000001847101001,Urinary Vitamin K Metabolites,4,gstt_iclinicalmanager
1000001419101001,SKGFR transplant - N Med Research,4,gstt_iclinicalmanager
1000002781101001,NDLYDMSA,4,gstt_iclinicalmanager
1000002773101001,NDLYGAST,4,gstt_iclinicalmanager
2292101001,Cone Beam Right Maxillary Sinus,4,gstt_iclinicalmanager
8000003615101001,Guided injection elbow Both - US,4,gstt_iclinicalmanager
1000001303101001,9876,4,gstt_iclinicalmanager
2000002736101001,Vertebroplasty lumbar - CT,4,gstt_iclinicalmanager
1000003282101001,NCPR295A,4,gstt_iclinicalmanager
1000001269101001,4240,4,gstt_iclinicalmanager
2000004299101001,POCRFLUA,4,gstt_iclinicalmanager
1000001730101001,Gallium delayed imaging - N Med,4,gstt_iclinicalmanager
2000003735101001,ADD2001,3,gstt_iclinicalmanager
1000001766101001,2-8di OH Adenine Urine,3,gstt_iclinicalmanager
4000003374101001,Sugar-beet Beta Vulgaris Allergen,3,gstt_iclinicalmanager
1000003358101001,Conalbumin Allergen,3,gstt_iclinicalmanager
4000003334101001,Cocklebur Xanthium Commune Allergen,3,gstt_iclinicalmanager
1000001410101001,Request for HIV Virus Studies <18 months,3,gstt_iclinicalmanager
5000002186101001,PTH Peripheral Sup Thymic Vein,3,gstt_iclinicalmanager
7000001746101001,CD41 Antibody.,3,gstt_iclinicalmanager
2000003337101001,Mouse Serum Proteins,3,gstt_iclinicalmanager
9000003340101001,"Pecan, Hickory  Carya Pecan Allergen",3,gstt_iclinicalmanager
1000002354101001,Downs Risk:             Less than 1 in,3,gstt_iclinicalmanager
1000001300101001,RICOFPRE,3,gstt_iclinicalmanager
5000001603101001,ACTH Left Low Jugular,3,gstt_iclinicalmanager
1000002945101001,NCF18W,3,gstt_iclinicalmanager
1000004383101001,NCDIBHHB,3,gstt_iclinicalmanager
7000004019101001,Source - CTGC screen (Urine).,3,gstt_iclinicalmanager
4000001509101001,Skin Tissue,3,gstt_iclinicalmanager
6000001175290001,Hypertension,3,gstt_iclinicalmanager
1000001896101001,MRSA Screen (Paediatrics),3,gstt_iclinicalmanager
3000001122101001,Hep C RNA PCR,3,gstt_iclinicalmanager
5000001189101001,1st Addendum Surgical Pathology Report,3,gstt_iclinicalmanager
4000004118101001,Isovalerylcarnitine,3,gstt_iclinicalmanager
2000003737101001,M181,3,gstt_iclinicalmanager
8000001189290001,Pulmonary Hypertension,3,gstt_iclinicalmanager
7000003363101001,Turkey Feathers Allergen,3,gstt_iclinicalmanager
1000003442101001,Mammogram Other Hospital - Report Only,3,gstt_iclinicalmanager
6000001603101001,ACTH Right Low Jugular,3,gstt_iclinicalmanager
6000001108101001,Incubated Osmotic Fragility,3,gstt_iclinicalmanager
3000003054101001,MIBG Iodine 131 SPECTscan - N Med,3,gstt_iclinicalmanager
7000003323101001,"Fruit mix (kiwi, mango, banana, avocado, papaya) Allergen",3,gstt_iclinicalmanager
4000002239101001,Sample Check,3,gstt_iclinicalmanager
9000002247101001,Cagebird allergen,3,gstt_iclinicalmanager
5000001765101001,APRT (cvs),3,gstt_iclinicalmanager
5000004118101001,Valerylcarnitine,3,gstt_iclinicalmanager
1000002576101001,Glucose Urine,3,gstt_iclinicalmanager
1000004395101001,Adult TOE ACHD Echocardiography,3,gstt_iclinicalmanager
6000001085101001,Radiculogram,3,gstt_iclinicalmanager
1000002517101001,Endovaginal - US,3,gstt_iclinicalmanager
2000003246101001,Lithotripsy gall bladder,3,gstt_iclinicalmanager
1000001716101001,Z52,3,gstt_iclinicalmanager
1000003320101001,Grain Weevil Sitophilus Gran. Allergen,3,gstt_iclinicalmanager
2000003326101001,Pacific Squid Todarodes Allergen,3,gstt_iclinicalmanager
7000003302101001,Centromere Antibodies,3,gstt_iclinicalmanager
1000004087101001,CT under GA,3,gstt_iclinicalmanager
2000001300101001,F7A,3,gstt_iclinicalmanager
4000001090101001,Renal Transplant Embolisation,3,gstt_iclinicalmanager
6000003738101001,Z91,3,gstt_iclinicalmanager
1000004384101001,NCPRP424,3,gstt_iclinicalmanager
3000003225101001,ATP release TRAP 20uM,3,gstt_iclinicalmanager
3000003302101001,C1 Esterase Inhibitor.,3,gstt_iclinicalmanager
4000002075101001,Vertical bitewing left - Dental,3,gstt_iclinicalmanager
5000002059101001,USD - Parotid Gld Rt Intervention US,3,gstt_iclinicalmanager
1000003768101001,Culture,3,gstt_iclinicalmanager
5000003908101001,Aorta Thoracic - MRA (KCL Scanner),3,gstt_iclinicalmanager
2000003363101001,Parakeet Feathers Allergen,3,gstt_iclinicalmanager
2000003537101001,Breast - MRI Guided Vacuum Assisted Core Biopsy Lt,3,gstt_iclinicalmanager
3000001603101001,ACTH Left High Jugular,3,gstt_iclinicalmanager
7000001208101001,Balloon Embolisation,3,gstt_iclinicalmanager
1000004394101001,Stress Adult TTE,3,gstt_iclinicalmanager
1000001078101001,Pneumocystis Serology,3,gstt_iclinicalmanager
7000001765101001,HPRT (cvs),3,gstt_iclinicalmanager
5000001270101001,U12,3,gstt_iclinicalmanager
2000001766101001,Acid Clearance Uric,3,gstt_iclinicalmanager
7000003340101001,Eucalyptus Allergen,3,gstt_iclinicalmanager
1000002381101001,CARV,3,gstt_iclinicalmanager
2000001424101001,VWF Collagen Binding (2 Hours Post),3,gstt_iclinicalmanager
9000003359101001,Fusarium Proliferatum Allergen,3,gstt_iclinicalmanager
7000003729101001,T26,3,gstt_iclinicalmanager
1000004280101001,NCPRP407,3,gstt_iclinicalmanager
1235101001,Purkinje Cell Antibodies,3,gstt_iclinicalmanager
1000002109101001,CVSEP,3,gstt_iclinicalmanager
1000001312101001,PRECBA,3,gstt_iclinicalmanager
3000004155101001,H&I Form 3A Referral Test 2 - Result,3,gstt_iclinicalmanager
1000002378101001,FBRONSY,3,gstt_iclinicalmanager
1130101001,Examination Cancelled,3,gstt_iclinicalmanager
1000004118101001,Pivaloylcarnitine,3,gstt_iclinicalmanager
1000003373101001,Berlin Beetle Trogoderma ang Allergen,3,gstt_iclinicalmanager
1000004054101001,EVADE Clinical Trial,3,gstt_iclinicalmanager
2000003768101001,Culture.,3,gstt_iclinicalmanager
5000001164101001,Cardiac embolisation + Coil,3,gstt_iclinicalmanager
1000002239101001,Propoxyphene,3,gstt_iclinicalmanager
1000001070101001,MIBI Technetium wholebody - N Med,3,gstt_iclinicalmanager
4000002183101001,PTH level Superior Thymic Vein,3,gstt_iclinicalmanager
5000003358101001,Bamboo Shoot Phyllostach Allergen,3,gstt_iclinicalmanager
1000001009101001,US - Dx pseudoaneurysm no compression Lt,3,gstt_iclinicalmanager
5000003208101001,US Other Hospital - Report only,3,gstt_iclinicalmanager
1000001062101001,Legionella Urinary Antigen (Virology),3,gstt_iclinicalmanager
9000001061101001,LEGACY Bone PE - N Med Research,3,gstt_iclinicalmanager
9000001169290001,C ANCA,3,gstt_iclinicalmanager
8000003225101001,Aggregation Amplitude A23187 10uM,3,gstt_iclinicalmanager
1000001448101001,Chemistry Specimen Save,3,gstt_iclinicalmanager
1000001879101001,Influenza virus PCR,3,gstt_iclinicalmanager
7000001102101001,IA Pressures - X-Ray,3,gstt_iclinicalmanager
1000003755101001,CCATHPL,3,gstt_iclinicalmanager
4000002407101001,B Cell MRD Monitoring Bone Marrow,3,gstt_iclinicalmanager
2000004118101001,2-methylbutyryl carnitine,3,gstt_iclinicalmanager
1000003868101001,NCPRP369,3,gstt_iclinicalmanager
4000003370101001,Parakeet Droppings Allergen,3,gstt_iclinicalmanager
2731101001,Lumbar Spine discogram - CT,3,gstt_iclinicalmanager
1000004356101001,CRESS,3,gstt_iclinicalmanager
1000003732101001,T24,3,gstt_iclinicalmanager
6000001679101001,Ristocetin,3,gstt_iclinicalmanager
3000003374101001,Common Ragweed Allergen,3,gstt_iclinicalmanager
3000001206101001,Arthrogram Knee Left,3,gstt_iclinicalmanager
5000002182101001,PTH level Right Inferior Thyroid Vein,3,gstt_iclinicalmanager
1000001252290001,Weight,3,gstt_iclinicalmanager
8000001181101001,C3 Nephritic Factor.,3,gstt_iclinicalmanager
5000001730101001,Octreotide delayed imaging - N Med,3,gstt_iclinicalmanager
2000001784101001,"t(11;14) Translocation, misc specimen",3,gstt_iclinicalmanager
4000001177290001,C ANCA,3,gstt_iclinicalmanager
1000002069101001,XDPAA,3,gstt_iclinicalmanager
5000003389101001,Echinococcus Allergen,3,gstt_iclinicalmanager
5000003335101001,rHev b 6.01 (recombinant MBP-) Allergen,3,gstt_iclinicalmanager
5000003362101001,"Food mix (sesame seed, shrimp, beef, kiwi) Allergen",3,gstt_iclinicalmanager
5000003334101001,Nettle Urtica Dioica Allergen,3,gstt_iclinicalmanager
1000004329101001,Angiopoetin-2,3,gstt_iclinicalmanager
1000004352101001,NCPRP423,3,gstt_iclinicalmanager
2000002241101001,Lipid Fraction Analysis,3,gstt_iclinicalmanager
9000003358101001,Cladosporium Herbarum Allergen,3,gstt_iclinicalmanager
1000003761101001,NCPRP345,3,gstt_iclinicalmanager
9000001439101001,HLA A/B/C Antibody Screen(Class I),3,gstt_iclinicalmanager
2000001092101001,Rose Waaler Screen,3,gstt_iclinicalmanager
6000003456101001,Chlamydia and GC Comment Rectal,3,gstt_iclinicalmanager
8000003299101001,Fondaparinux Sodium (Arixtra). FONSXA,3,gstt_iclinicalmanager
2463101001,Intra-Operative PTH sample 10,3,gstt_iclinicalmanager
3000001285101001,Y04,3,gstt_iclinicalmanager
1000001466101001,C78,3,gstt_iclinicalmanager
7000003374101001,Type I Cytokines,3,gstt_iclinicalmanager
4000001603101001,ACTH Right High Jugular,3,gstt_iclinicalmanager
1000003062101001,NDEXMBC1,3,gstt_iclinicalmanager
3000003739101001,X51,3,gstt_iclinicalmanager
5000001317101001,Originating Lab Number..,3,gstt_iclinicalmanager
3359101001,Common Silver Birch Betula Ver Allergen,3,gstt_iclinicalmanager
1000002355101001,NRESHILO,3,gstt_iclinicalmanager
3000003269101001,Breast - MRI Guided core Biopsy Right,3,gstt_iclinicalmanager
5000003337101001,Brussel Sprout Allergen,3,gstt_iclinicalmanager
2000002185101001,PTH Peripheral (PRIF),3,gstt_iclinicalmanager
3000001425101001,VWF Collagen Binding (6 Hours Post),3,gstt_iclinicalmanager
1000002334101001,Fluoxetine,2,gstt_iclinicalmanager
1000001069101001,Metamyelocytes.,2,gstt_iclinicalmanager
3000003743101001,ADD10001,2,gstt_iclinicalmanager
5000002974101001,ADP 10 uM.,2,gstt_iclinicalmanager
1000004195101001,NCPRP400,2,gstt_iclinicalmanager
1000002407101001,CEBPA Mutation Bone Marrow,2,gstt_iclinicalmanager
1000002364101001,USGTV,2,gstt_iclinicalmanager
2000003367101001,"Cypress (Italian, Medi, Fune) Allergen",2,gstt_iclinicalmanager
1000003091101001,IAPURS,2,gstt_iclinicalmanager
1000003028101001,POCGLU,2,gstt_iclinicalmanager
1000003515101001,NCPRP318,2,gstt_iclinicalmanager
3000002186101001,PTH Peripheral Rt Int Thoracic Vein,2,gstt_iclinicalmanager
1000002855101001,NCTCAO,2,gstt_iclinicalmanager
1183101001,Calcitonin Level 2 minute,2,gstt_iclinicalmanager
6000003225101001,Aggregation Amplitude Arachidonic acid 0.5mM,2,gstt_iclinicalmanager
8000001763101001,DPD (wbc),2,gstt_iclinicalmanager
